Name	PairID	Coreness
user2207	1	0.000000
user2212	1	0.000000
user2214	1	0.000000
user2216	1	0.000000
user2217	1	0.000000
user2219	1	1.000000
user2193	1	0.000000
user2224	1	1.000000
user2225	1	0.000000
user2228	1	0.000000
user2229	1	0.000000
user2231	1	1.000000
user2234	1	1.000000
user2235	1	1.000000
user2239	1	1.000000
user2243	1	1.000000
user2254	1	0.000000
user2255	1	1.000000
user2256	1	1.000000
user2257	1	0.000000
user2260	1	0.000000
user2261	1	0.000000
user2263	1	1.000000
user2265	1	0.000000
user2098	1	0.000000
user2269	1	0.000000
user2270	1	0.000000
user2274	1	0.000000
user2277	1	1.000000
user2279	1	0.000000
user2280	1	0.000000
user2283	1	0.000000
user2198	1	1.000000
user2293	1	1.000000
user2297	1	1.000000
user2301	1	0.000000
user2275	1	0.000000
user2306	1	1.000000
user2276	1	0.000000
user2310	1	1.000000
user2311	1	1.000000
user2318	1	1.000000
user2321	1	0.000000
user2323	1	0.000000
user2325	1	0.000000
user2327	1	0.000000
user2330	1	0.000000
user2331	1	0.000000
user2333	1	1.000000
user2338	1	0.000000
user2339	1	0.000000
user2341	1	1.000000
user2342	1	0.000000
user2344	1	1.000000
user2345	1	0.000000
user2349	1	1.000000
user2360	1	0.000000
user2364	1	0.000000
user2328	1	1.000000
user2359	1	0.000000
user2382	1	0.000000
user2249	1	1.000000
user2389	1	0.000000
user2370	1	1.000000
user2394	1	0.000000
user2362	1	0.000000
user2397	1	1.000000
user2399	1	1.000000
user2407	1	0.000000
user2408	1	0.000000
user2411	1	1.000000
user2405	1	1.000000
user2412	1	1.000000
user2414	1	0.000000
user2417	1	0.000000
user2291	1	0.000000
user2421	1	0.000000
user2424	1	0.000000
user2426	1	0.000000
user2415	1	1.000000
user2435	1	0.000000
user2436	1	0.000000
user2443	1	0.000000
user2444	1	1.000000
user2451	1	0.000000
user2452	1	0.000000
user2460	1	0.000000
user2456	1	0.000000
user2418	1	0.000000
user2475	1	1.000000
user2477	1	0.000000
user2478	1	0.000000
user2486	1	1.000000
user2491	1	1.000000
user2497	1	0.000000
user2500	1	0.000000
user2503	1	1.000000
user2512	1	0.000000
user2515	1	0.000000
user2521	1	0.000000
user2525	1	0.000000
user2536	1	0.000000
user2537	1	1.000000
user2355	1	0.000000
user2552	1	1.000000
user2555	1	0.000000
user2557	1	0.000000
user2558	1	0.000000
user2561	1	0.000000
user2575	1	0.000000
user2581	1	1.000000
user2376	1	0.000000
user2586	1	1.000000
user2589	1	0.000000
user2591	1	1.000000
user2605	1	0.000000
user2606	1	1.000000
user2610	1	0.000000
user2615	1	0.000000
user2620	1	0.000000
user2627	1	1.000000
user2630	1	1.000000
user2593	1	0.000000
user2680	1	1.000000
user2682	1	1.000000
user2683	1	0.000000
user2684	1	0.000000
user2685	1	1.000000
user2607	1	0.000000
user2690	1	0.000000
user2696	1	0.000000
user2711	1	1.000000
user2716	1	1.000000
user2722	1	0.000000
user2726	1	1.000000
user2728	1	1.000000
user2714	1	0.000000
user2732	1	1.000000
user2654	1	1.000000
user2742	1	0.000000
user2750	1	0.000000
user2762	1	0.000000
user2768	1	1.000000
user2777	1	1.000000
user2733	1	1.000000
user2784	1	1.000000
user2798	1	0.000000
user2803	1	0.000000
user2807	1	0.000000
user2816	1	0.000000
user2841	1	0.000000
user2861	1	1.000000
user2880	1	0.000000
user2892	1	1.000000
user2900	1	0.000000
user2920	1	0.000000
user2932	1	0.000000
user2943	1	0.000000
user2948	1	1.000000
user2955	1	0.000000
user2961	1	1.000000
user2974	1	0.000000
user2995	1	0.000000
user2996	1	0.000000
user3005	1	0.000000
user3025	1	0.000000
user3029	1	0.000000
user3073	1	0.000000
user3087	1	1.000000
user3119	1	1.000000
user3120	1	0.000000
user3127	1	1.000000
user3139	1	0.000000
user3158	1	0.000000
user3195	1	1.000000
user3203	1	0.000000
user3215	1	0.000000
user3235	1	0.000000
user3062	1	0.000000
user3250	1	0.000000
user3293	1	0.000000
user3304	1	0.000000
user3379	1	0.000000
user3386	1	0.000000
user3430	1	0.000000
user3434	1	0.000000
user3453	1	0.000000
user3478	1	0.000000
user3482	1	0.000000
user3546	1	0.000000
user3597	1	0.000000
user3607	1	1.000000
user3624	1	1.000000
user3628	1	0.000000
user3636	1	0.000000
user3659	1	0.000000
user3667	1	1.000000
user3698	1	0.000000
user3779	1	1.000000
user3838	1	0.000000
user3840	1	1.000000
user3859	1	0.000000
user3876	1	1.000000
user3994	1	0.000000
user4095	1	0.000000
user4124	1	0.000000
user4144	1	0.000000
user4192	1	0.000000
user4206	1	1.000000
user3921	1	0.000000
user4224	1	0.000000
user4214	1	0.000000
user4238	1	1.000000
user4253	1	0.000000
user4286	1	0.000000
user4297	1	1.000000
user4327	1	0.000000
user4348	1	1.000000
user4356	1	0.000000
user4367	1	0.000000
user4428	1	1.000000
user4451	1	0.000000
user4505	1	0.000000
user4577	1	0.000000
user4590	1	0.000000
user4608	1	0.000000
user4639	1	0.000000
user4573	1	0.000000
user4757	1	0.000000
user4816	1	0.000000
user4843	1	0.000000
user4866	1	0.000000
user4923	1	0.000000
user4963	1	0.000000
user4964	1	0.000000
user4985	1	1.000000
user4987	1	1.000000
user4990	1	0.000000
user5008	1	1.000000
user5040	1	1.000000
user5050	1	1.000000
user5053	1	0.000000
user5094	1	1.000000
user5123	1	0.000000
user5144	1	0.000000
user5184	1	0.000000
user5187	1	1.000000
user5188	1	0.000000
user5315	1	0.000000
user5321	1	0.000000
user5348	1	0.000000
user5427	1	1.000000
user4811	1	0.000000
user5532	1	1.000000
user5575	1	0.000000
user5582	1	0.000000
user5607	1	0.000000
user5664	1	0.000000
user5708	1	0.000000
user5710	1	0.000000
user5718	1	0.000000
user5722	1	0.000000
user5772	1	1.000000
user5782	1	1.000000
user5790	1	1.000000
user5913	1	0.000000
user5972	1	0.000000
user5973	1	0.000000
user5984	1	0.000000
user5987	1	1.000000
user26	2	1.000000
user1863	2	0.000000
user1985	2	0.000000
user2130	2	0.000000
user2128	2	0.000000
user35	3	0.000000
user65	3	1.000000
user79	3	1.000000
user267	3	1.000000
user458	3	1.000000
user528	3	1.000000
user836	3	1.000000
user873	3	1.000000
user976	3	1.000000
user1136	3	1.000000
user1137	3	1.000000
user945	3	1.000000
user1294	3	1.000000
user1305	3	1.000000
user1314	3	1.000000
user1337	3	1.000000
user1338	3	1.000000
user1361	3	1.000000
user1382	3	1.000000
user1405	3	1.000000
user1414	3	1.000000
user1434	3	1.000000
user1440	3	1.000000
user1445	3	1.000000
user1446	3	1.000000
user1447	3	1.000000
user1450	3	1.000000
user1452	3	1.000000
user1459	3	1.000000
user1460	3	1.000000
user1474	3	1.000000
user1483	3	1.000000
user1484	3	1.000000
user1497	3	1.000000
user1498	3	1.000000
user1505	3	1.000000
user1506	3	1.000000
user1523	3	1.000000
user1533	3	1.000000
user1534	3	1.000000
user1540	3	1.000000
user1547	3	1.000000
user1552	3	1.000000
user1558	3	1.000000
user1560	3	1.000000
user1561	3	1.000000
user1581	3	1.000000
user1594	3	1.000000
user1601	3	1.000000
user1613	3	1.000000
user1627	3	1.000000
user1640	3	1.000000
user1644	3	1.000000
user1645	3	1.000000
user1649	3	1.000000
user1678	3	1.000000
user1691	3	1.000000
user1694	3	1.000000
user1699	3	1.000000
user1709	3	1.000000
user1721	3	1.000000
user1724	3	1.000000
user1732	3	1.000000
user1734	3	1.000000
user1741	3	1.000000
user1786	3	1.000000
user1796	3	1.000000
user1795	3	1.000000
user1812	3	1.000000
user1836	3	1.000000
user1857	3	1.000000
user1869	3	1.000000
user1884	3	1.000000
user1897	3	1.000000
user1926	3	1.000000
user1928	3	1.000000
user1960	3	1.000000
user1970	3	1.000000
user1983	3	1.000000
user2005	3	1.000000
user2025	3	1.000000
user2029	3	1.000000
user2039	3	1.000000
user2074	3	1.000000
user2109	3	1.000000
user2117	3	1.000000
user2121	3	1.000000
user2129	3	1.000000
user2170	3	1.000000
user2172	3	1.000000
user2177	3	1.000000
user2190	3	1.000000
user2191	3	1.000000
user2215	3	1.000000
user2247	3	1.000000
user2248	3	1.000000
user2264	3	1.000000
user2302	3	1.000000
user2314	3	1.000000
user2340	3	1.000000
user2356	3	1.000000
user2390	3	1.000000
user2432	3	1.000000
user2450	3	1.000000
user2453	3	1.000000
user2463	3	1.000000
user2481	3	1.000000
user2482	3	1.000000
user2506	3	1.000000
user2509	3	1.000000
user2513	3	1.000000
user2527	3	1.000000
user2528	3	1.000000
user2547	3	1.000000
user2551	3	1.000000
user2577	3	1.000000
user2579	3	1.000000
user2587	3	1.000000
user2595	3	1.000000
user2596	3	1.000000
user2530	3	1.000000
user2613	3	1.000000
user2616	3	1.000000
user2653	3	1.000000
user2687	3	1.000000
user1781	3	1.000000
user2715	3	1.000000
user2723	3	1.000000
user2773	3	1.000000
user2786	3	1.000000
user2791	3	1.000000
user2797	3	1.000000
user2820	3	1.000000
user2785	3	1.000000
user2834	3	1.000000
user2909	3	1.000000
user2927	3	1.000000
user2947	3	1.000000
user2971	3	1.000000
user2972	3	1.000000
user2899	3	1.000000
user2983	3	1.000000
user2985	3	1.000000
user2986	3	1.000000
user2989	3	1.000000
user2990	3	1.000000
user3021	3	1.000000
user2183	3	1.000000
user3028	3	1.000000
user3051	3	1.000000
user3053	3	1.000000
user3064	3	1.000000
user3095	3	1.000000
user3117	3	1.000000
user3118	3	1.000000
user3124	3	1.000000
user3128	3	1.000000
user3156	3	1.000000
user3176	3	1.000000
user3177	3	1.000000
user3179	3	1.000000
user3200	3	1.000000
user2526	3	1.000000
user3212	3	1.000000
user3213	3	1.000000
user3228	3	1.000000
user3266	3	1.000000
user3284	3	1.000000
user3305	3	1.000000
user3324	3	1.000000
user3325	3	1.000000
user3334	3	1.000000
user3362	3	1.000000
user3364	3	1.000000
user3393	3	1.000000
user3407	3	1.000000
user3424	3	1.000000
user3426	3	1.000000
user3170	3	1.000000
user3446	3	1.000000
user3447	3	1.000000
user3457	3	1.000000
user3480	3	1.000000
user3507	3	1.000000
user3532	3	1.000000
user3536	3	1.000000
user3587	3	1.000000
user3594	3	1.000000
user3606	3	1.000000
user3614	3	1.000000
user3616	3	1.000000
user3617	3	1.000000
user3631	3	1.000000
user3633	3	1.000000
user3634	3	1.000000
user3635	3	1.000000
user3663	3	1.000000
user3690	3	1.000000
user3691	3	1.000000
user3692	3	1.000000
user3693	3	1.000000
user3717	3	1.000000
user3720	3	1.000000
user3740	3	1.000000
user3741	3	1.000000
user3742	3	1.000000
user3754	3	1.000000
user3773	3	1.000000
user3774	3	1.000000
user3805	3	1.000000
user3811	3	1.000000
user3806	3	1.000000
user3818	3	1.000000
user3819	3	1.000000
user3835	3	1.000000
user3836	3	1.000000
user3839	3	1.000000
user3890	3	1.000000
user3906	3	1.000000
user3907	3	1.000000
user3908	3	1.000000
user3920	3	1.000000
user3979	3	1.000000
user4063	3	1.000000
user4066	3	1.000000
user4065	3	1.000000
user4079	3	1.000000
user4093	3	1.000000
user4102	3	1.000000
user4117	3	1.000000
user4127	3	1.000000
user4216	3	1.000000
user4221	3	1.000000
user4264	3	1.000000
user4294	3	1.000000
user4343	3	1.000000
user4349	3	1.000000
user4373	3	1.000000
user4435	3	1.000000
user4436	3	1.000000
user4446	3	1.000000
user4498	3	1.000000
user4542	3	1.000000
user4555	3	1.000000
user4612	3	1.000000
user4640	3	1.000000
user4641	3	1.000000
user4644	3	1.000000
user4671	3	1.000000
user3425	3	1.000000
user2413	3	1.000000
user4772	3	1.000000
user4790	3	1.000000
user4799	3	1.000000
user4820	3	1.000000
user4821	3	1.000000
user4826	3	1.000000
user4837	3	1.000000
user4854	3	1.000000
user4864	3	1.000000
user4865	3	1.000000
user4877	3	1.000000
user4878	3	1.000000
user4822	3	1.000000
user4895	3	1.000000
user4889	3	1.000000
user4972	3	1.000000
user4973	3	1.000000
user5018	3	1.000000
user5019	3	1.000000
user5024	3	1.000000
user5020	3	1.000000
user5043	3	1.000000
user5090	3	1.000000
user5091	3	1.000000
user5095	3	1.000000
user5131	3	1.000000
user5134	3	1.000000
user5135	3	1.000000
user5136	3	1.000000
user5137	3	1.000000
user5140	3	1.000000
user5156	3	1.000000
user5211	3	1.000000
user5220	3	1.000000
user5236	3	1.000000
user5229	3	1.000000
user5247	3	1.000000
user5248	3	1.000000
user5256	3	1.000000
user5265	3	1.000000
user5274	3	1.000000
user5351	3	1.000000
user5352	3	1.000000
user5412	3	1.000000
user5433	3	1.000000
user5468	3	1.000000
user5474	3	1.000000
user5502	3	1.000000
user5503	3	1.000000
user5537	3	1.000000
user5538	3	1.000000
user5566	3	1.000000
user5567	3	1.000000
user5579	3	1.000000
user5581	3	1.000000
user5592	3	1.000000
user5600	3	1.000000
user5652	3	1.000000
user5653	3	1.000000
user5703	3	1.000000
user5711	3	1.000000
user5717	3	1.000000
user5702	3	1.000000
user5755	3	1.000000
user5756	3	1.000000
user5792	3	1.000000
user5793	3	1.000000
user5815	3	1.000000
user5816	3	1.000000
user5832	3	1.000000
user5843	3	1.000000
user5854	3	1.000000
user5855	3	1.000000
user5867	3	1.000000
user5868	3	1.000000
user5878	3	1.000000
user5885	3	1.000000
user5891	3	1.000000
user5892	3	1.000000
user5894	3	1.000000
user5897	3	1.000000
user5890	3	1.000000
user5903	3	1.000000
user5919	3	1.000000
user5920	3	1.000000
user5924	3	1.000000
user5926	3	1.000000
user5927	3	1.000000
user5931	3	1.000000
user5932	3	1.000000
user5933	3	1.000000
user5934	3	1.000000
user5948	3	1.000000
user5953	3	1.000000
user5964	3	1.000000
user5979	3	1.000000
user5980	3	1.000000
user5981	3	1.000000
user5993	3	1.000000
user5995	3	1.000000
user5992	3	1.000000
user5997	3	1.000000
user5998	3	1.000000
user6004	3	1.000000
user6005	3	1.000000
user36	4	0.000000
user46	4	1.000000
user1228	4	1.000000
user1442	4	1.000000
user1444	4	1.000000
user1748	4	1.000000
user1745	4	1.000000
user1761	4	1.000000
user1821	4	1.000000
user1831	4	1.000000
user1835	4	1.000000
user51	5	1.000000
user96	5	1.000000
user106	5	0.000000
user33	5	1.000000
user280	5	1.000000
user281	5	0.000000
user486	5	0.000000
user361	5	1.000000
user590	5	1.000000
user624	5	0.000000
user625	5	0.000000
user640	5	0.000000
user1052	5	0.000000
user1159	5	0.000000
user1160	5	1.000000
user1272	5	0.000000
user1273	5	1.000000
user1403	5	1.000000
user1471	5	1.000000
user1491	5	0.000000
user1493	5	0.000000
user1531	5	0.000000
user1535	5	0.000000
user1639	5	0.000000
user1648	5	0.000000
user1689	5	0.000000
user1850	5	1.000000
user1915	5	1.000000
user1916	5	0.000000
user1919	5	1.000000
user1938	5	0.000000
user3598	5	0.000000
user1998	5	0.000000
user2012	5	0.000000
user2044	5	1.000000
user2045	5	1.000000
user2063	5	1.000000
user2110	5	1.000000
user2131	5	0.000000
user2175	5	0.000000
user2186	5	0.000000
user2202	5	0.000000
user2230	5	0.000000
user2048	5	0.000000
user2290	5	0.000000
user2303	5	1.000000
user2316	5	0.000000
user2322	5	1.000000
user2262	5	0.000000
user2392	5	0.000000
user2404	5	1.000000
user2430	5	0.000000
user2458	5	1.000000
user2461	5	0.000000
user2464	5	1.000000
user2472	5	1.000000
user2496	5	1.000000
user2498	5	1.000000
user2565	5	1.000000
user2600	5	1.000000
user2625	5	1.000000
user2396	5	1.000000
user2743	5	0.000000
user2754	5	0.000000
user2833	5	0.000000
user2839	5	0.000000
user2835	5	1.000000
user2767	5	0.000000
user2901	5	0.000000
user2919	5	1.000000
user2938	5	1.000000
user2940	5	1.000000
user2942	5	1.000000
user2977	5	1.000000
user2988	5	1.000000
user2999	5	0.000000
user3000	5	0.000000
user3001	5	0.000000
user3002	5	0.000000
user3003	5	0.000000
user3013	5	0.000000
user3020	5	0.000000
user3023	5	0.000000
user3040	5	1.000000
user3063	5	0.000000
user3107	5	1.000000
user3122	5	1.000000
user3159	5	0.000000
user3172	5	0.000000
user3194	5	1.000000
user3217	5	0.000000
user3229	5	0.000000
user3231	5	1.000000
user3237	5	1.000000
user3242	5	0.000000
user2465	5	0.000000
user2958	5	0.000000
user3283	5	0.000000
user3317	5	0.000000
user3321	5	0.000000
user3327	5	0.000000
user3345	5	0.000000
user3380	5	0.000000
user3405	5	0.000000
user3413	5	0.000000
user3451	5	1.000000
user3452	5	1.000000
user3455	5	0.000000
user3463	5	1.000000
user3465	5	1.000000
user3476	5	0.000000
user3487	5	0.000000
user3454	5	0.000000
user3499	5	0.000000
user3429	5	1.000000
user3427	5	0.000000
user3515	5	0.000000
user3528	5	0.000000
user3526	5	0.000000
user3542	5	0.000000
user3545	5	1.000000
user3576	5	0.000000
user3581	5	1.000000
user3583	5	0.000000
user3600	5	1.000000
user3610	5	0.000000
user3611	5	1.000000
user3621	5	1.000000
user3582	5	0.000000
user3648	5	0.000000
user3655	5	0.000000
user3531	5	0.000000
user3678	5	0.000000
user3682	5	0.000000
user3630	5	0.000000
user3695	5	0.000000
user3656	5	0.000000
user3697	5	1.000000
user3595	5	0.000000
user3699	5	1.000000
user3704	5	0.000000
user3715	5	1.000000
user3719	5	1.000000
user3649	5	1.000000
user3723	5	0.000000
user3724	5	0.000000
user3725	5	0.000000
user2431	5	0.000000
user3714	5	1.000000
user3389	5	0.000000
user3764	5	1.000000
user3769	5	0.000000
user3770	5	0.000000
user3781	5	1.000000
user3782	5	0.000000
user3783	5	1.000000
user3796	5	1.000000
user3803	5	1.000000
user3804	5	1.000000
user3810	5	0.000000
user3815	5	1.000000
user3828	5	1.000000
user3820	5	1.000000
user3843	5	0.000000
user3746	5	1.000000
user3850	5	0.000000
user3851	5	0.000000
user3853	5	1.000000
user3854	5	1.000000
user3858	5	0.000000
user3875	5	1.000000
user3882	5	0.000000
user3168	5	1.000000
user3892	5	1.000000
user3896	5	1.000000
user3897	5	1.000000
user3902	5	1.000000
user3903	5	1.000000
user3904	5	1.000000
user3905	5	0.000000
user3910	5	1.000000
user3916	5	1.000000
user3919	5	1.000000
user3924	5	0.000000
user3866	5	1.000000
user3976	5	1.000000
user3978	5	0.000000
user3980	5	1.000000
user3981	5	0.000000
user3984	5	1.000000
user3985	5	0.000000
user3987	5	1.000000
user3997	5	1.000000
user4004	5	1.000000
user4008	5	0.000000
user3988	5	1.000000
user4032	5	1.000000
user4030	5	0.000000
user4036	5	1.000000
user4037	5	0.000000
user4038	5	1.000000
user4045	5	0.000000
user4046	5	1.000000
user4057	5	1.000000
user4061	5	1.000000
user4082	5	0.000000
user4083	5	1.000000
user4084	5	0.000000
user4085	5	1.000000
user4092	5	0.000000
user4108	5	1.000000
user4113	5	0.000000
user4114	5	0.000000
user4118	5	0.000000
user4119	5	0.000000
user4125	5	0.000000
user4131	5	1.000000
user4132	5	0.000000
user4135	5	0.000000
user4136	5	1.000000
user4137	5	0.000000
user4139	5	0.000000
user4148	5	0.000000
user4154	5	0.000000
user4155	5	0.000000
user4160	5	0.000000
user4173	5	0.000000
user4177	5	0.000000
user4181	5	1.000000
user4182	5	1.000000
user4184	5	1.000000
user4103	5	1.000000
user4186	5	0.000000
user4172	5	1.000000
user4198	5	0.000000
user4200	5	0.000000
user4166	5	0.000000
user4203	5	1.000000
user4197	5	1.000000
user4209	5	0.000000
user4213	5	0.000000
user4217	5	1.000000
user4218	5	0.000000
user3926	5	1.000000
user4228	5	0.000000
user4231	5	0.000000
user4225	5	0.000000
user4235	5	1.000000
user4236	5	1.000000
user4237	5	0.000000
user4239	5	0.000000
user4244	5	1.000000
user4250	5	0.000000
user4251	5	0.000000
user4249	5	1.000000
user4255	5	0.000000
user4259	5	0.000000
user4262	5	0.000000
user4263	5	0.000000
user4267	5	1.000000
user4268	5	0.000000
user4270	5	0.000000
user4271	5	0.000000
user4274	5	0.000000
user4189	5	0.000000
user4258	5	0.000000
user4276	5	0.000000
user4252	5	0.000000
user4277	5	1.000000
user4278	5	0.000000
user4279	5	1.000000
user4283	5	0.000000
user4281	5	1.000000
user4284	5	1.000000
user4287	5	1.000000
user4291	5	1.000000
user4292	5	0.000000
user4293	5	0.000000
user4295	5	0.000000
user4302	5	1.000000
user4303	5	0.000000
user4304	5	1.000000
user4290	5	0.000000
user4305	5	0.000000
user4307	5	0.000000
user4312	5	0.000000
user4313	5	0.000000
user4254	5	1.000000
user4320	5	1.000000
user4273	5	0.000000
user4324	5	1.000000
user4328	5	0.000000
user4331	5	1.000000
user4333	5	0.000000
user4334	5	1.000000
user4337	5	0.000000
user4339	5	1.000000
user4342	5	0.000000
user4344	5	0.000000
user4345	5	0.000000
user4347	5	0.000000
user4350	5	0.000000
user4351	5	0.000000
user4353	5	0.000000
user4360	5	0.000000
user4361	5	0.000000
user4362	5	0.000000
user4365	5	0.000000
user4363	5	1.000000
user4370	5	1.000000
user4374	5	0.000000
user4376	5	0.000000
user4377	5	0.000000
user4379	5	0.000000
user4381	5	1.000000
user4382	5	1.000000
user4389	5	0.000000
user4380	5	0.000000
user4394	5	0.000000
user4397	5	0.000000
user4405	5	0.000000
user4402	5	1.000000
user4410	5	0.000000
user4414	5	1.000000
user4415	5	0.000000
user4417	5	0.000000
user4418	5	0.000000
user4419	5	0.000000
user4420	5	0.000000
user4421	5	1.000000
user4422	5	0.000000
user4423	5	0.000000
user4424	5	0.000000
user4409	5	1.000000
user4431	5	0.000000
user4438	5	0.000000
user4439	5	0.000000
user3837	5	1.000000
user4400	5	1.000000
user4440	5	1.000000
user4443	5	0.000000
user4444	5	1.000000
user4445	5	0.000000
user4448	5	1.000000
user4434	5	0.000000
user4449	5	0.000000
user4452	5	0.000000
user4462	5	0.000000
user4459	5	1.000000
user4478	5	0.000000
user4483	5	0.000000
user4484	5	0.000000
user4485	5	0.000000
user4487	5	1.000000
user4489	5	0.000000
user4490	5	0.000000
user4491	5	0.000000
user4493	5	0.000000
user4494	5	0.000000
user4497	5	0.000000
user4499	5	1.000000
user4502	5	0.000000
user4511	5	1.000000
user4513	5	1.000000
user4515	5	1.000000
user4517	5	0.000000
user4520	5	0.000000
user4524	5	0.000000
user4527	5	0.000000
user4521	5	1.000000
user4530	5	0.000000
user4533	5	0.000000
user4535	5	0.000000
user4539	5	0.000000
user4543	5	0.000000
user4545	5	0.000000
user4546	5	1.000000
user4547	5	1.000000
user4550	5	1.000000
user4551	5	1.000000
user4552	5	0.000000
user4553	5	0.000000
user4556	5	0.000000
user4560	5	0.000000
user4563	5	0.000000
user4564	5	1.000000
user4559	5	1.000000
user4565	5	1.000000
user4538	5	0.000000
user4567	5	0.000000
user4568	5	0.000000
user4518	5	0.000000
user4569	5	0.000000
user4570	5	1.000000
user4571	5	1.000000
user4554	5	1.000000
user4574	5	1.000000
user4579	5	0.000000
user4581	5	0.000000
user4536	5	0.000000
user4582	5	0.000000
user4583	5	0.000000
user4584	5	0.000000
user4585	5	0.000000
user4586	5	0.000000
user4588	5	0.000000
user4589	5	0.000000
user4592	5	1.000000
user4587	5	0.000000
user4593	5	0.000000
user4594	5	1.000000
user4595	5	0.000000
user4596	5	0.000000
user4597	5	1.000000
user4598	5	0.000000
user4599	5	0.000000
user4603	5	0.000000
user4566	5	0.000000
user4609	5	1.000000
user4604	5	1.000000
user4605	5	0.000000
user4614	5	0.000000
user4616	5	0.000000
user4617	5	0.000000
user4558	5	0.000000
user4621	5	0.000000
user4622	5	0.000000
user4623	5	0.000000
user4611	5	1.000000
user4624	5	1.000000
user4625	5	1.000000
user4626	5	0.000000
user4627	5	0.000000
user4629	5	0.000000
user4631	5	0.000000
user4632	5	0.000000
user4633	5	0.000000
user4562	5	1.000000
user4642	5	1.000000
user4645	5	0.000000
user4647	5	1.000000
user4638	5	1.000000
user4649	5	1.000000
user4651	5	0.000000
user4652	5	0.000000
user4657	5	0.000000
user4659	5	1.000000
user4674	5	0.000000
user4685	5	0.000000
user4687	5	0.000000
user4692	5	1.000000
user4693	5	1.000000
user4694	5	1.000000
user4696	5	1.000000
user4697	5	1.000000
user4698	5	0.000000
user4699	5	0.000000
user4703	5	0.000000
user4706	5	0.000000
user4708	5	0.000000
user4709	5	1.000000
user4730	5	0.000000
user4731	5	0.000000
user4732	5	1.000000
user4610	5	0.000000
user4734	5	0.000000
user4736	5	0.000000
user4746	5	1.000000
user4740	5	0.000000
user4750	5	0.000000
user4752	5	0.000000
user4754	5	0.000000
user4759	5	0.000000
user4760	5	0.000000
user4761	5	1.000000
user4762	5	0.000000
user4763	5	0.000000
user4765	5	0.000000
user3957	5	0.000000
user4771	5	0.000000
user4773	5	0.000000
user4774	5	0.000000
user3278	5	0.000000
user4778	5	0.000000
user4723	5	1.000000
user4787	5	1.000000
user4788	5	0.000000
user4791	5	1.000000
user4794	5	0.000000
user4795	5	1.000000
user4797	5	0.000000
user4800	5	0.000000
user4805	5	0.000000
user4806	5	0.000000
user4807	5	0.000000
user4802	5	0.000000
user4813	5	0.000000
user4814	5	1.000000
user4819	5	0.000000
user4825	5	0.000000
user4828	5	0.000000
user4829	5	0.000000
user4830	5	0.000000
user4831	5	0.000000
user4833	5	1.000000
user4834	5	0.000000
user4836	5	0.000000
user4838	5	1.000000
user4839	5	1.000000
user4840	5	0.000000
user4842	5	0.000000
user4844	5	1.000000
user4845	5	0.000000
user4846	5	1.000000
user4848	5	0.000000
user4851	5	0.000000
user4850	5	0.000000
user4856	5	0.000000
user4841	5	0.000000
user4861	5	1.000000
user4862	5	0.000000
user4863	5	0.000000
user4870	5	0.000000
user4871	5	1.000000
user4872	5	0.000000
user4873	5	0.000000
user4867	5	1.000000
user4875	5	1.000000
user4874	5	0.000000
user4879	5	0.000000
user4880	5	0.000000
user4881	5	0.000000
user4882	5	0.000000
user4883	5	1.000000
user4884	5	0.000000
user4885	5	0.000000
user4886	5	0.000000
user4890	5	1.000000
user4893	5	1.000000
user4894	5	1.000000
user4898	5	1.000000
user4899	5	1.000000
user4900	5	0.000000
user4901	5	0.000000
user4903	5	0.000000
user4907	5	1.000000
user4916	5	0.000000
user4917	5	0.000000
user4918	5	1.000000
user4919	5	0.000000
user4937	5	0.000000
user4940	5	0.000000
user4941	5	0.000000
user4943	5	0.000000
user4944	5	0.000000
user4945	5	1.000000
user4961	5	0.000000
user4970	5	0.000000
user4978	5	0.000000
user4971	5	0.000000
user4983	5	1.000000
user4986	5	0.000000
user4989	5	0.000000
user4991	5	1.000000
user4992	5	0.000000
user4996	5	1.000000
user5007	5	0.000000
user5013	5	1.000000
user5017	5	0.000000
user5021	5	0.000000
user5025	5	1.000000
user3772	5	0.000000
user5028	5	1.000000
user5033	5	0.000000
user5035	5	0.000000
user5036	5	0.000000
user5041	5	0.000000
user5042	5	0.000000
user5044	5	0.000000
user5052	5	0.000000
user5054	5	0.000000
user5055	5	0.000000
user5056	5	0.000000
user5051	5	0.000000
user5059	5	0.000000
user5060	5	1.000000
user5064	5	1.000000
user5073	5	0.000000
user5076	5	0.000000
user5079	5	1.000000
user5086	5	1.000000
user5087	5	1.000000
user5038	5	1.000000
user5088	5	1.000000
user5089	5	0.000000
user5115	5	1.000000
user5117	5	0.000000
user5124	5	0.000000
user5128	5	1.000000
user5130	5	1.000000
user5103	5	0.000000
user5138	5	1.000000
user5139	5	0.000000
user5141	5	0.000000
user5145	5	0.000000
user5146	5	1.000000
user5152	5	0.000000
user5155	5	0.000000
user5158	5	0.000000
user5159	5	0.000000
user5162	5	0.000000
user5175	5	0.000000
user5178	5	0.000000
user5179	5	1.000000
user5186	5	1.000000
user5192	5	0.000000
user5194	5	0.000000
user5193	5	1.000000
user5197	5	0.000000
user5198	5	1.000000
user5199	5	1.000000
user5200	5	0.000000
user5201	5	1.000000
user5202	5	1.000000
user5203	5	0.000000
user5204	5	0.000000
user5205	5	0.000000
user5206	5	0.000000
user5208	5	0.000000
user5212	5	1.000000
user5217	5	1.000000
